"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/11/2020","AQS","360050110","3","27","ug/m3 SC","25","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"12/17/2020","AQS","360050110","3","4","ug/m3 SC","4","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"12/23/2020","AQS","360050110","3","11","ug/m3 SC","10","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"12/29/2020","AQS","360050110","3","5","ug/m3 SC","5","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/04/2020","AQS","360050110","5","13","ug/m3 SC","12","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/10/2020","AQS","360050110","5","17","ug/m3 SC","16","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/16/2020","AQS","360050110","5","10","ug/m3 SC","9","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/22/2020","AQS","360050110","5","22","ug/m3 SC","20","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/28/2020","AQS","360050110","5","2","ug/m3 SC","2","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/03/2020","AQS","360050110","5","14","ug/m3 SC","13","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/09/2020","AQS","360050110","5","12","ug/m3 SC","11","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/15/2020","AQS","360050110","5","8","ug/m3 SC","7","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/21/2020","AQS","360050110","5","7","ug/m3 SC","6","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/27/2020","AQS","360050110","5","4","ug/m3 SC","4","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/04/2020","AQS","360050110","5","6","ug/m3 SC","6","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/07/2020","AQS","360050110","5","16","ug/m3 SC","15","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/13/2020","AQS","360050110","5","15","ug/m3 SC","14","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/19/2020","AQS","360050110","5","14","ug/m3 SC","13","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/25/2020","AQS","360050110","5","15","ug/m3 SC","14","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/31/2020","AQS","360050110","5","9","ug/m3 SC","8","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"09/06/2020","AQS","360050110","5","15","ug/m3 SC","14","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"09/12/2020","AQS","360050110","5","12","ug/m3 SC","11","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"09/18/2020","AQS","360050110","5","11","ug/m3 SC","10","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"09/24/2020","AQS","360050110","5","31","ug/m3 SC","29","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"09/30/2020","AQS","360050110","5","7","ug/m3 SC","6","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"10/06/2020","AQS","360050110","5","15","ug/m3 SC","14","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"10/12/2020","AQS","360050110","5","5","ug/m3 SC","5","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"10/18/2020","AQS","360050110","5","14","ug/m3 SC","13","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"10/24/2020","AQS","360050110","5","9","ug/m3 SC","8","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"10/30/2020","AQS","360050110","5","3","ug/m3 SC","3","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"11/05/2020","AQS","360050110","5","18","ug/m3 SC","17","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"11/11/2020","AQS","360050110","5","13","ug/m3 SC","12","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"11/17/2020","AQS","360050110","5","5","ug/m3 SC","5","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"11/23/2020","AQS","360050110","5","7","ug/m3 SC","6","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"11/29/2020","AQS","360050110","5","9","ug/m3 SC","8","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"12/05/2020","AQS","360050110","5","5","ug/m3 SC","5","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"12/11/2020","AQS","360050110","5","27","ug/m3 SC","25","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"12/17/2020","AQS","360050110","5","4","ug/m3 SC","4","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"12/23/2020","AQS","360050110","5","11","ug/m3 SC","10","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"12/29/2020","AQS","360050110","5","4","ug/m3 SC","4","IS 52","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/04/2020","AQS","360290005","1","4","ug/m3 SC","4","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"01/10/2020","AQS","360290005","1","11","ug/m3 SC","10","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"01/16/2020","AQS","360290005","1","10","ug/m3 SC","9","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"01/22/2020","AQS","360290005","1","27","ug/m3 SC","25","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"01/28/2020","AQS","360290005","1","6","ug/m3 SC","6","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"02/09/2020","AQS","360290005","1","17","ug/m3 SC","16","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"02/21/2020","AQS","360290005","1","12","ug/m3 SC","11","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"02/27/2020","AQS","360290005","1","4","ug/m3 SC","4","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"03/04/2020","AQS","360290005","1","9","ug/m3 SC","8","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"03/10/2020","AQS","360290005","1","11","ug/m3 SC","10","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"03/22/2020","AQS","360290005","1","6","ug/m3 SC","6","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"03/28/2020","AQS","360290005","1","5","ug/m3 SC","5","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"04/03/2020","AQS","360290005","1","16","ug/m3 SC","15","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"04/09/2020","AQS","360290005","1","7","ug/m3 SC","6","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"04/21/2020","AQS","360290005","1","5","ug/m3 SC","5","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"04/27/2020","AQS","360290005","1","9","ug/m3 SC","8","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"05/03/2020","AQS","360290005","1","17","ug/m3 SC","16","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"05/09/2020","AQS","360290005","1","3","ug/m3 SC","3","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"05/15/2020","AQS","360290005","1","12","ug/m3 SC","11","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"05/27/2020","AQS","360290005","1","29","ug/m3 SC","27","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"06/02/2020","AQS","360290005","1","16","ug/m3 SC","15","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"06/08/2020","AQS","360290005","1","17","ug/m3 SC","16","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"06/14/2020","AQS","360290005","1","6","ug/m3 SC","6","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"06/20/2020","AQS","360290005","1","12","ug/m3 SC","11","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"06/26/2020","AQS","360290005","1","12","ug/m3 SC","11","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"07/02/2020","AQS","360290005","1","16","ug/m3 SC","15","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"07/08/2020","AQS","360290005","1","16","ug/m3 SC","15","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"07/14/2020","AQS","360290005","1","10","ug/m3 SC","9","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"07/20/2020","AQS","360290005","1","9","ug/m3 SC","8","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"07/26/2020","AQS","360290005","1","13","ug/m3 SC","12","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/01/2020","AQS","360290005","1","13","ug/m3 SC","12","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/07/2020","AQS","360290005","1","14","ug/m3 SC","13","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/13/2020","AQS","360290005","1","20","ug/m3 SC","19","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/19/2020","AQS","360290005","1","7","ug/m3 SC","6","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"08/25/2020","AQS","360290005","1","15","ug/m3 SC","14","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/06/2020","AQS","360290005","1","8","ug/m3 SC","7","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/12/2020","AQS","360290005","1","8","ug/m3 SC","7","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/18/2020","AQS","360290005","1","9","ug/m3 SC","8","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/24/2020","AQS","360290005","1","21","ug/m3 SC","19","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"09/30/2020","AQS","360290005","1","4","ug/m3 SC","4","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"10/06/2020","AQS","360290005","1","7","ug/m3 SC","6","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"10/12/2020","AQS","360290005","1","6","ug/m3 SC","6","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"10/18/2020","AQS","360290005","1","7","ug/m3 SC","6","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"10/24/2020","AQS","360290005","1","4","ug/m3 SC","4","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"10/30/2020","AQS","360290005","1","4","ug/m3 SC","4","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"11/05/2020","AQS","360290005","1","14","ug/m3 SC","13","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"11/11/2020","AQS","360290005","1","5","ug/m3 SC","5","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"11/17/2020","AQS","360290005","1","5","ug/m3 SC","5","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"11/29/2020","AQS","360290005","1","9","ug/m3 SC","8","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"12/05/2020","AQS","360290005","1","8","ug/m3 SC","7","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
"12/11/2020","AQS","360290005","1","25","ug/m3 SC","23","BUFFALO","1","100.0000","81102","PM10 Total 0-10um STP","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.8769066671345","-78.8095260117327"
